rank,nmse,cos,token_str,token_id,position,seq_len,vec_norm,av_parsed,text_preview,explanation
41,1.2102034,0.39489856,Category,12962,448,65,36214.355,True,Category talk:Monocyte- and macrophage-related cutaneous conditions\n\nCategorization of cutaneous conditions\nCutaneous conditions should be organized according to the categorization scheme developed at,"Technical article structure: educational blog post with structured argument, following a pattern of explaining a specific research topic with citations.\n\nThe phrase ""The results of the study are:"" signals a standard academic citation/reference block, with ""The results of the study are:"" introducing a concluding summary or bibliographic entry.\n\nFinal token ""it'"" opens a repeated phrase (""it'"") — likely continuing with ""s"" or ""the article"" or ""the article is..."" or ""This is a classic example of..."" or ""The function of the Fibonacci sequence"" or ""the article"" — a truncated citation or closing remark referencing the ""The Fibonacci sequence"" or ""the article"" in context."
42,1.2063109,0.39684466,Board,17839,440,73,36534.1,True,"Board Thread:Roleplay/@comment-26142892-20170724070844/@comment-24965182-20170724183253\n\nArtix: We best make the tests somewhere safe, just in case","Technical article structure: educational blog post with structured argument, following a pattern of explaining a specific engineering topic with citations.\n\nThe phrase ""The results of the study are:"" signals a repeating pattern of ""The results of the study are:"" introducing a citation or reference to the article, likely a URL or bibliographic detail.\n\nFinal token ""it'"" opens a closing sentence fragment (""it'""), immediately requiring a contraction or verb phrase — likely ""s"" or ""the article"" or ""the article is..."" or ""This is a classic example of..."" or ""The code snippet"" or ""the sentence"" — completing the citation/footer boilerplate referencing the ""The Big Bang"" context."
43,1.2056578,0.3971713,Articles,66502,29,484,36202.11,True,"Articles | Volume 8, issue 11\nhttps://doi.org/10.5194/bg-8-3263-2011\nhttps://doi.org/10.5194/bg-8-3263-2011\nResearch article\n | \n11 Nov 2011\nResearch article |  | 11 Nov 2011\n\nRecent global CO2 flux i","Technical article structure: educational blog post with structured argumentation, following a pattern of explaining a specific topic with citations.\n\nThe phrase ""The first two equations are:"" signals a repeating pattern of ""The first two equations are:"" — likely a citation or reference to the article, continuing the academic/forum context.\n\nFinal token ""it'"" opens a closing sentence fragment (""it'""), immediately requiring a contraction or verb phrase — likely ""s"" or ""the article"" or ""the article is..."" or ""This is a classic example of..."" or ""The article is..."" or ""by the user"" — completing the citation/summary statement about the ""the"" or a closing remark."
44,1.2028072,0.39859655,docs,16546,452,61,36200.727,True,docs(readme): add Greenkeeper badge\n\n\n:tada: This PR is included in version 1.0.1 :tada:\nThe release is available on:\n\nnpm package (@latest dist-tag)\nGitHub release\n\nYour semantic-release bot :package,"Technical tutorial structure: article is presenting a detailed explanation of a specific research paper, with a list of topics covering the Fibonacci sequence.\n\nThe phrase ""The algorithm is:"" signals a standard academic citation/reference pattern, with ""The Fibonacci sequence"" establishing a repeating pattern of ""The Fibonacci sequence"" in the context of the paper.\n\nFinal token ""it'"" opens a closing sentence fragment (""it'""), immediately requiring a contraction or verb phrase — likely ""s"" or ""the article"" or ""This article"" or ""The Fibonacci number"" or ""a blog post"" — completing the citation boilerplate ""This article is from..."" or ""the code is..."""
45,1.2021756,0.3989124,Kenya,166759,475,38,36186.098,True,Kenya: Radion station destroyed · Global Voices\nSokari Ekine\n\nSteve Ntwiga Mugiri reports on the torching of Kenyan radio station “Hope FM” last Friday,"Technical article structure: educational blog post with structured argument, following a pattern of explaining a specific research topic with citations.\n\nThe phrase ""The results of the study are:"" signals a standard academic citation/reference block, with ""The results of the study are:"" introducing a concluding summary or bibliographic entry.\n\nFinal token ""it'"" opens a repeated phrase (""it'"") — likely continuing with ""s"" or ""the article"" or ""the article is..."" or ""This is a classic example of..."" or ""The function of the Fibonacci sequence"" or ""the article"" — a truncated citation or closing remark referencing the ""The Fibonacci sequence"" or ""the article"" in context."
46,1.1898544,0.40507287,import,1106,232,281,35585.336,True,"import React from ""react"";\nimport MoleculeStructure from ""../components/MoleculeStructure/MoleculeStructure"";\nimport { SMILES_LIST } from ""../utils/smiles"";\n\nclass ExampleList extends React.Component ","Technical tutorial structure: article is presenting a detailed explanation of a specific programming topic, with a structured argument about the Kalman filter.\n\nThe phrase ""The following code is a simple example of the Kalman filter"" signals a standard academic/documentation pattern, with ""The following code"" typically referencing a citation or source.\n\nFinal token ""it'"" opens a repeated phrase (""it'"") — likely continuing with ""s"" or ""the article"" or ""the article is..."" or ""This is a classic..."" or ""the article is a blog post"" or ""the Kalman filter"" — a closing citation or attribution phrase referencing the ""it'"" or a truncated sentence about the paper."
47,1.1865956,0.40670225,Vietnam,139980,477,36,36185.277,True,Vietnam:  Sampling Street Food · Global Voices\nPreetam Rai\n\nThe blogger at Antidote to Burnout takes us beyond the main streets to sample neighbourhood food stalls.,"Technical article structure: educational blog post with structured argumentation, following a pattern of explaining a specific topic with citations.\n\nThe phrase ""The first two equations are:"" signals a repeating pattern of ""The first two equations are:"" — likely a citation or reference to the article, continuing the academic/forum context.\n\nFinal token ""it'"" opens a closing sentence fragment (""it'"") — immediately expects a contraction or verb phrase like ""s"" or ""the article"" or ""the article is..."" or ""This is a classic example of..."" or ""by the user"" or ""The article is..."" — likely a copyright/citation footer or a concluding remark about the ""the."""
48,1.1848657,0.4075673,Purple,61133,196,317,36224.52,True,"Purple Sweet Potato Gumby\nBy: Zomppa\nPublished: Wednesday, December 16, 2009 - 7:50pm\n\nIngredients\n\n\n\n\n1 purple sweet potato\n1 regular sweet potato\n1/2 pound chorizo sausage (you can do sweet or spicy","Technical article structure: educational blog post with structured argument, following a pattern of explaining a specific engineering topic with citations.\n\nThe phrase ""The first two modes of vibration are:"" signals a standard academic citation/reference block, with ""The frequency of the first mode"" establishing a concluding summary statement.\n\nFinal token ""it'"" opens a repeated phrase (""it'"") — likely continuing with ""s"" or ""the article"" or ""the article is..."" or ""s"" to complete the citation pattern ""The frequency of the first mode is..."" or ""This article"" or ""The article is a..."" — likely a copyright/source attribution or closing remark about the MATLAB simulation."
49,1.1820108,0.40899482,Thread,11349,440,73,36253.832,True,Thread:Abe The Conservationist/@comment-4708882-20190106210929/@comment-4708882-20190407003858\n\nLooked like shoved and hit the back wall not necessarily knocked out.,"Technical tutorial structure: article is presenting a detailed analysis of a specific problem, with a structured argument about the Fourier transform.\n\nThe phrase ""The Fourier transform of the signal is:"" signals a repeating pattern of code/explanation blocks, suggesting a citation or reference to the article.\n\nFinal token ""it'"" opens a closing sentence fragment (""it'"") — likely ""it"" or ""the article"" or ""s"" completing a standard citation phrase like ""This is the article"" or ""s"" or ""The function is..."" or ""The article is a classic..."" or ""a list of the three..."" — a standard academic/forum closing boilerplate."
50,1.1762213,0.41188943,Pont,74021,481,32,36273.867,True,Pontal do Araguaia\n\nPontal do Araguaia is a municipality in the state of Mato Grosso in the Central-West Region of Brazil.,"Technical article structure: a blog post reviewing a specific research paper, with a structured argument about the Fibonacci sequence and the 3D model.\n\nThe phrase ""The Fibonacci sequence is a mathematical pattern that is found in nature"" signals a standard citation/reference boilerplate, suggesting a concluding summary statement.\n\nFinal token ""it'"" opens a repeated phrase (""it'"") — likely ""it"" or ""it's"" continuing the citation pattern ""it's..."" or ""the article"" or ""the article is..."" or ""This article is..."" or ""The code is..."" — likely ""s"" or ""in the context of..."" mirroring the ""The article"" closing."
51,1.1721852,0.41390762,Iranian,235556,341,172,36165.977,True,"Iranian-Islamic Traditional Medicine, Probably the Only Cure for Trump’s Illness\n\nAn Iranian professor believes that Iranian-Islamic medicine offers a way to cure vitiligo, a condition Donald Trump is","Technical article structure: a blog post reviewing a specific research paper, with a list of topics being enumerated in a structured format.\n\nThe phrase ""The first topic is the role of the magnetic field"" signals a repeating pattern of ""The [topic] is..."" citation/reference boilerplate, suggesting a standard academic citation or summary.\n\nFinal token ""it'"" opens a closing clause (""it'""), immediately requiring a contraction or verb phrase — likely ""s"" or ""the article"" — continuing the citation pattern ""it's the article"" or ""the article is..."" or ""This is the first..."" or ""the article is a classic example of..."" referencing the ""the."""
52,1.1616999,0.41915014,  ,138,409,104,35740.504,True,"  The precise knowledge of the beam energy, E_beam, at the LEP collider is\nimportant to reduce the systematic uncertainty on the W mass. The measurements\nby the LEP energy group can be cross checked u","Technical article structure: a blog post with a structured argument, following the pattern of explaining a specific research finding about the Fibonacci sequence.\n\nThe phrase ""The Fibonacci sequence is a mathematical pattern that is found in nature"" signals a standard citation/reference boilerplate, suggesting a concluding summary statement.\n\nFinal token ""it'"" opens a repeated phrase (""it'"") — likely ""it"" or ""it's"" continuing the sentence ""The algorithm is..."" or ""the article"" or ""the article is..."" or ""This is the most common..."" or ""the text is a reference to..."" — likely ""s"" or ""the article"" to complete the citation or closing."
53,1.1580026,0.42099863,Should,31336,450,63,36502.504,True,Shoulder bresaola sausage consequat ground round duis excepteur exercitation landjaeger sunt. Duis officia sed frankfurter dolore pastrami tenderloin.\nWhen an unknown printer took a galley of type and,"Technical article structure: educational blog post with structured argument, following a pattern of explaining a specific engineering topic with citations.\n\nThe phrase ""The following equation is the result of the Fourier transform of the signal:"" signals a standard academic citation/reference block, with ""The following equation is..."" establishing a concluding section.\n\nFinal token ""it'"" opens a repeated phrase (""it'"") — likely continuing with ""s"" or ""the article"" or ""the article is..."" or ""This is a common problem"" or ""the article"" or ""the following."" — a truncated sentence referencing the ""The article"" or a copyright/citation footer typical in academic writing."
54,1.1568978,0.42155114,  ,138,325,188,35743.09,True,"  The role of the Equivalence Principle (EP) in classical and quantum mechanics\nis reviewed. It is shown that the weak EP has a counterpart in quantum theory,\na Quantum Equivalence Principle (QEP). Th","Technical article structure: educational blog post with structured argument, following a pattern of explaining a specific research topic with citations.\n\nThe phrase ""The results of the study are:"" signals a standard academic citation/reference block, with ""The results of the study are:"" introducing a concluding summary or bibliographic entry.\n\nFinal token ""it'"" opens a repeated phrase (""it'"") — likely continuing with ""s"" or ""the article"" or ""the article is..."" or ""This is a classic example of..."" or ""The function of the Fibonacci sequence"" or ""a list of the function"" — a truncated sentence referencing the article's conclusion or copyright boilerplate for the Python code."
55,1.1541027,0.42294893,  ,138,438,75,35737.758,True,"  A method of chaos reduction for Hamiltonian systems is applied to control\nchaotic advection. By adding a small and simple term to the stream function of\nthe system, the construction of invariant tor","Technical article structure: a blog post with a structured argument, following the pattern of explaining a specific research finding about the Fibonacci sequence.\n\nThe phrase ""The Fibonacci sequence is a mathematical pattern that is found in nature"" signals a standard citation/reference boilerplate, suggesting a concluding summary statement.\n\nFinal token ""it'"" opens a repeated phrase (""it'"") — likely ""it"" or ""it's"" continuing the sentence ""The article is..."" or ""the article"" or ""the article is..."" or ""This is the most common..."" or ""the article is a reference to..."" — a truncated clause requiring a verb phrase completing the copyright/citation boilerplate."
56,1.149609,0.42519552,Japan,28892,452,61,36236.973,True,"Japan: Literary reader published · Global Voices\nJohn Kennedy\n\nFG blogger Mulboyne takes a look at the recently-published book ‘Japan: A Traveler's Literary Companion‘ and the stories in it which, the","Technical article structure: a blog post reviewing a specific research paper, with a structured argument about the Fibonacci sequence and the harmonic oscillator.\n\nThe phrase ""The result is that..."" signals a standard academic citation/reference pattern, with ""The result is that..."" introducing a concluding summary statement about the paper.\n\nFinal token ""it'"" opens a repeated phrase (""it'"") — likely continuing with ""s"" or ""the article"" or ""the article is..."" or ""s"" to complete a citation/reference tag like ""it's"" or ""the article is..."" or ""This is a classic example of..."" — likely a copyright or attribution boilerplate for the Python/C++."
57,1.1433517,0.4283242,User,2887,471,42,36272.035,True,User:Kittygirl.lexia\n\n\nMain Description\nDescribe yourself here!\n\nUserboxes\nCheck out the Userboxes! Even add some to your profile if you want. This is how:,"Technical article structure: a blog post reviewing a specific research paper, with a consistent pattern of explaining the problem and solution.\n\nThe phrase ""The results of the study are:"" signals a standard citation/reference block, with ""The results of the study are:"" introducing a concluding summary or bibliographic note.\n\nFinal token ""it'"" opens a repeated phrase (""it'"") — likely continuing with ""s"" or ""the article"" or ""the article is..."" or ""This is a classic example of..."" or ""The article is..."" or ""the user manual"" — a truncated sentence referencing the ""it'"" clause, likely a copyright/citation footer or closing remark about the code."
58,1.1431624,0.42841882,Answer,7925,491,22,36239.543,True,Answer this question:\n\nthese is the area where your femur articulates with your pelvis??\nhip joint,"Technical article structure: educational blog post with structured argument, following a pattern of explaining a specific engineering topic with citations.\n\nThe phrase ""The following table shows the results of the Fourier transform of the signal"" signals a standard academic citation/reference block, with ""The article is from the journal"" establishing a bibliographic pattern.\n\nFinal token ""it'"" opens a repeated phrase (""it'"") — likely continuing with ""s"" or ""the article"" or ""the article is..."" or ""This is a classic example"" or ""The function"" or ""the article is from..."" completing the citation sentence. The phrase ""it'"" suggests a truncated ""it's"" or ""the."""
59,1.1415464,0.42922708,Bay,27930,486,27,36306.137,True,"Bay de L'Eau Island, Newfoundland and Labrador\n\nBay de L'Eau Island is an abandoned community in Newfoundland and Labrador.","Technical article structure: educational blog post with structured argumentation, following a pattern of explaining a specific engineering topic.\n\nThe phrase ""The problem is that..."" signals a standard citation/reference boilerplate (""This article is from the journal...""), suggesting a repeating pattern of ""The problem is..."" or a concluding summary statement.\n\nFinal token ""it'"" opens a repeated phrase ""It'"" — likely continuing with ""s"" or ""the article"" or ""the code"" or ""This is a classic example of..."" or ""The function is..."" or ""The article is a tutorial"" — a closing citation or copyright footer phrase referencing the ""the function"" or ""the full solution."""
60,1.1414322,0.42928407,D,236796,466,47,36408.242,True,"Darth Jadus\nDarth Jadus is a cryptic Sith Lord in charge of Imperial Intelligence.\nBiography\nHis only apprentice is his daughter, Darth Zhorrid.\nCodex\n * Codex/Darth Jadus","Technical article structure: educational blog post with structured argument, following a pattern of explaining a specific research topic with citations.\n\nThe phrase ""The results of the study are:"" signals a repeating pattern of ""The results of the study are:"" introducing a citation or reference to the article, likely a URL or bibliographic detail.\n\nFinal token ""it'"" opens a closing sentence fragment (""it'""), immediately requiring a contraction or continuation like ""s"" or ""the article"" — likely ""s"" or ""the article"" or ""This is a classic example of..."" or ""The article is..."" or ""The code is..."" continuing the citation/footer boilerplate for the Python/C++."
61,1.1267399,0.43663004,Will,15600,457,56,36596.03,True,Will it be faster if I leave for Showplace Icon now and take side streets or if I wait 5 minutes and take the freeway ?\nO O O O O O O O O O O O O O O O O O O O O O O O O O,"Technical article structure: a blog post reviewing a specific research paper, with a consistent pattern of explaining the problem and solution.\n\nThe phrase ""The results of the study are:"" signals a standard citation/reference block, with ""The results of the study are:"" introducing a concluding summary or bibliographic note.\n\nFinal token ""it'"" opens a repeated phrase (""it'"") — likely continuing with ""s"" or ""the article"" or ""the article is..."" or ""This is a classic example of..."" or ""The article is..."" or ""the article is being discussed"" — a truncated sentence referencing the ""it'"" clause, likely a copyright/citation footer or closing remark."
62,1.125567,0.4372166,Grilled,134277,133,380,36173.426,True,"Grilled Fig And Arugula Salad\nBy: Simmer + Sauce\nPublished: Friday, November 23, 2018 - 2:28pm\n\nIngredients\n\n\n\n\nFor the vinaigrette:\n3 dried Black Mission figs\n1 cup ruby port\n1/4 cup red wine vinegar","Technical article structure: a blog post reviewing a specific research paper, with a list of topics being enumerated in a structured format.\n\nThe phrase ""The first topic is the role of the magnetic field"" signals a repeating pattern of ""The [topic] is..."" citation/reference boilerplate, suggesting a standard academic summary.\n\nFinal token ""it'"" opens a closing clause (""It'""), immediately requiring a contraction or verb phrase — likely ""s"" or ""the article"" — continuing the sentence ""It's a classic example of..."" or ""the article is..."" or ""This is the first..."" or ""the sentence"" to complete the grammatical reference to the ""the."""
63,1.1185025,0.44074884,[,236840,407,106,35807.46,True,"[04:35] <chris4585> wrst, those are just about all my parents need\n[15:29] <cyberanger> Merry Christmas\n[15:29] <cyberanger> and on another note, this is intresting http://xkcd.com/834/\n[18:45] <wrst>","Technical article structure: a blog post reviewing a specific research paper, with a structured argument about the Fibonacci sequence and the 3D model.\n\nThe phrase ""The Fibonacci sequence is..."" signals a repeating pattern of ""The [topic] is..."" citation/reference boilerplate, suggesting a standard academic citation or summary block.\n\nFinal token ""it'"" opens a closing sentence fragment (""it'""), immediately requiring a contraction or verb phrase — likely ""s"" or ""the article"" or ""the article is..."" or ""This is a classic example..."" or ""The code is..."" or ""The article is a..."" continuing the sentence about the ""it"" reference to the 3D rendering."
64,1.1142,0.44289985,Russia,62280,464,49,36197.56,True,Russia: Pioneer Camp Murals · Global Voices\nVeronica Khokhlova\n\nWhite Sun of the Desert posts pictures of the Soviet-time murals that have survived at one of Yuzhno-Sakhalinsk children's summer camps.,"Technical article structure: a blog post reviewing a specific research paper, with a structured argument about the Fibonacci sequence and the Gibbs phenomenon.\n\nThe phrase ""The Fourier series of sin(x) is..."" signals a repeating pattern of mathematical exposition, likely continuing with a citation or reference to the paper.\n\nFinal token ""it'"" opens a closing sentence fragment (""it'""), immediately requiring a contraction or verb phrase — likely ""s"" or ""the article"" or ""s"" to complete ""it's..."" or ""This is a classic example..."" or ""The article is..."" or ""the code"" — a standard academic citation/closing boilerplate referencing the MATLAB/Fourier context."
65,1.1095687,0.4452157,El,4976,454,59,36339.055,True,Elves' Heel\nAppearance\nAlchemical Purposes\n * Potion of Strengthened Illusions\n * Potion of Illusions\n * Potion of Truesight\n * Potion of Immunity to Pain\n * Poison of Hallucinations\nNatural Processes,"Technical article structure: a blog post reviewing a specific research paper, with a structured argument about the Fibonacci sequence and the Fibonacci number.\n\nThe phrase ""The Fibonacci sequence is a sequence of numbers where..."" signals a standard academic citation/reference pattern, with ""The article is published in the journal...""\n\nFinal token ""it'"" opens a repeated phrase (""it'"") — likely continuing with ""s"" or ""it"" to complete a citation/footer boilerplate like ""it's..."" or ""The article is..."" or ""The article is available at..."" or ""This is the first step..."" or ""the text is a standard disclaimer"" mirroring the ""The Fibonacci."""
66,1.0984728,0.45076385,*,236829,145,368,35795.227,True,*4.8. Statistical Analysis*\n\nData were analyzed with the R software (www.r-project.org) using the one-way analysis of variance (ANOVA) for significant difference. The error bars were calculated with d,"Technical article structure: educational blog format with structured argument, following a pattern of explaining a specific engineering problem.\n\nThe phrase ""The problem is that..."" signals a standard citation/reference boilerplate (""This article is from the journal...""), suggesting a repeating pattern of ""The solution is..."" or a closing summary statement.\n\nFinal token ""it'"" opens a truncated citation/footer phrase (""it'""), immediately requiring a continuation like ""s"" or ""the article"" — likely ""s"" or ""the article is..."" or ""This is a classic example of..."" or ""The function is..."" or ""The article is from..."" completing the copyright/source attribution for the MATLAB."
67,1.092548,0.4537261,"

",108,502,11,35306.34,True,\n\nThis isn't right.\n\nNow.,"Technical article structure: educational blog post with structured argumentation, following a pattern of explaining a specific research topic with citations.\n\nThe phrase ""The results of the study are:"" signals a standard academic citation/reference block, with ""The results of the study are:"" introducing a concluding summary or bibliographic entry.\n\nFinal token ""it'"" opens a repeated phrase (""it'"") — likely continuing with ""s"" or ""the article"" to complete a citation or copyright notice, or ""This article"" or ""the article is..."" or ""The first step..."" or ""The article is available at..."" or ""a list of the three..."" mirroring the ""it'"" pattern."
68,1.0772909,0.46135467,User,2887,458,55,36272.91,True,User blog comment:Void Samukai/Khoi's part time job/@comment-14850713-20150419084822\n\nI thought your part-time job was tank destroyer commander?,"Technical article structure: a blog post reviewing a specific research paper, with a structured argument about the Fibonacci sequence and the Kalman filter.\n\nThe phrase ""The solution is the following:"" signals a repeating pattern of ""The Fibonacci sequence"" citation, suggesting a standard academic/tutorial closing reference to the article.\n\nFinal token ""it'"" opens a closing clause (""it'""), immediately requiring a contraction or verb phrase — likely ""s"" or ""the article"" — continuing the citation pattern ""it's the..."" or ""This article"" or ""The Fibonacci numbers are..."" or ""a summary of the paper"" or ""the phrase '..."" mirroring the ""it"" attribution."
69,1.0611254,0.46943727,Talk,39047,452,61,36277.535,True,Talk:Gem High (we're bringing this back to life peeps)/@comment-7270135-20140316000119\n\n... Scourge is creeping me out...\n\nThough he REALLY reminds me of this AMV,"Technical article structure: educational blog post with structured argument, following a pattern of explaining a specific research topic with citations.\n\nThe phrase ""The results of the study are:"" signals a repeating pattern of ""The results of the study are:"" introducing a citation or reference to the article, likely a URL or bibliographic detail.\n\nFinal token ""It'"" opens a closing sentence fragment (""It'""), immediately requiring a contraction or verb phrase — likely ""s"" or ""the article"" or ""This article"" or ""The article is..."" or ""a list of the most common..."" or ""The code is..."" continuing the sentence about the ""The 10 most common..."""
70,1.0580885,0.47095576,Talk,39047,47,466,36283.598,True,"Talk:2014 European Parliament election in Spain\n\nExternal links modified\nHello fellow Wikipedians,\n\nI have just modified 2 one external links on European Parliament election, 2014 (Spain). Please take","Technical article structure: educational blog post with structured argument, following a pattern of explaining a specific research topic with citations.\n\nThe phrase ""The results of the study are:"" signals a repeating pattern of ""The results of the study are:"" introducing a citation or reference to the article, likely a URL or bibliographic detail.\n\nFinal token ""It'"" opens a closing sentence fragment (""It'""), immediately requiring a contraction or verb phrase — likely ""s"" or ""the article"" or ""This article"" or ""The article is..."" or ""a list of the most common..."" or ""The code is..."" continuing the sentence about the ""The 10 most common..."""
71,1.0576488,0.4711757,**,1018,132,381,36021.74,True,**The Future of Medicine: Frontiers in Integrative Health and Medicine**\n\nEditors\n\n**Robert H. Schneider Mahadevan Seetharaman**\n\nMDPI • Basel • Beijing • Wuhan • Barcelona • Belgrade • Manchester • T,"Structured article format with academic/technical tone: a blog post reviewing a specific research paper on the Fibonacci sequence.\n\nThe phrase ""The Fibonacci sequence is..."" is a repeating pattern of ""The Fibonacci numbers"" introduction, suggesting a citation or reference block is underway.\n\nFinal token ""it'"" opens a closing citation phrase (""it'""), immediately requiring a possessive or contraction continuation — likely ""s"" or ""the article"" — then likely ""s"" or ""the article is..."" or ""This article"" or ""The Fibonacci numbers are..."" or ""a list of references"" or ""the sentence is incomplete"" continuing the standard academic closing boilerplate."
72,1.0529612,0.47351953,User,2887,228,285,36262.863,True,"User:GingerET/sandbox\n\nAnthony David Weiner (born September 4, 1964) is an American former congressman who represented NY's 9th congressional district from January 1999 until June 2011. He won seven t","Technical article structure: a blog post reviewing a specific research paper, with a structured argument about the Fibonacci sequence and the Kalman filter.\n\nThe phrase ""The solution is the following:"" signals a repeating pattern of ""The Fibonacci sequence"" citation, suggesting a standard academic/tutorial closing reference to the paper.\n\nFinal token ""it'"" opens a closing citation phrase (""it'""), immediately requiring a possessive or contraction continuation — likely ""s"" or ""the article"" — completing the sentence ""it's the most important..."" or ""This article"" or ""The article is..."" or ""s"" to complete the sentence about the ""the."""
73,1.0437803,0.47811,1,236770,150,363,35848.926,True,"132 The Farm Woodlot \nfeet. Close spacing is required in order that the ground  may be covered and the soil protected as early as possible.  In thinning, the jack pine should be removed first, since  ","Technical article structure: educational blog post with structured argument, following a pattern of explaining a specific research topic with citations.\n\nThe phrase ""The results of the study are:"" signals a standard academic citation/reference block, with ""The results of the study are:"" introducing a repeating pattern of ""The 1999.""\n\nFinal token ""it'"" opens a closing sentence fragment (""it'""), immediately requiring a contraction or continuation like ""s"" or ""the article"" — likely ""s"" or ""the article is..."" or ""This is a classic example of..."" or ""The code"" or ""The article is..."" continuing the citation boilerplate for the Python/C++ context."
74,1.0246542,0.48767275, I,564,87,426,36046.95,True," I came here with my son who has a renal kidney disease with my donor, his father. My son diagnosed renal disease. He did not have any symptoms. Only by blood tests it seems that creatinine was going ","Technical article structure: educational blog post with structured argumentation, following a pattern of explaining a specific topic with citations.\n\nThe phrase ""The first step is to find the eigenvalues of the matrix"" signals a standard mathematical exposition, with ""The solution is"" beginning a concluding or transitional statement about the article.\n\nFinal token ""It'"" opens a repeated phrase (""It'""), likely continuing with ""s"" or ""the article"" — likely ""s"" or ""the problem"" or ""This article"" or ""the article is..."" or ""the following."" or ""This is a classic example of..."" — a closing citation or copyright boilerplate referencing the ""The Matrix"" context."
75,1.0204346,0.48978278,Talk,39047,436,77,36275.316,True,Talk:Galactus vs. Unicron/@comment-25760276-20141230174815/@comment-25662566-20150610005053\n\nAny ideas on who would be a perfect opponent for Sora from Kingdom Hearts?,"Technical article structure: a blog post reviewing a specific research paper, with a structured argument about the Fibonacci sequence and the Kalman filter.\n\nThe phrase ""The following equation is the following:"" signals a citation/reference pattern, with ""The following equation is the following:"" establishing a standard academic footnote or source attribution.\n\nFinal token ""It'"" opens a repeated phrase (""It'""), likely continuing with ""s"" or ""the article"" — likely ""s"" or ""the article is..."" or ""This is a classic example..."" or ""The article is..."" or ""The article is a long-form post"" or ""the answer is..."" mirroring the truncated citation boilerplate."
76,1.0204346,0.48978278,Talk,39047,436,77,36275.316,True,"Talk:Comprehensive immigration bill fails in United States Senate\n\nLogo\n\nEdit Request - November 19, 2022\nPlease change the logo to File:Logo of the United States Immigration and Customs Enforcement A","Technical article structure: a blog post reviewing a specific research paper, with a structured argument about the Fibonacci sequence and the Kalman filter.\n\nThe phrase ""The following equation is the following:"" signals a citation/reference pattern, with ""The following equation is the following:"" establishing a standard academic footnote or source attribution.\n\nFinal token ""It'"" opens a repeated phrase (""It'""), likely continuing with ""s"" or ""the article"" — likely ""s"" or ""the article is..."" or ""This is a classic example..."" or ""The article is..."" or ""The article is a long-form post"" or ""the answer is..."" mirroring the truncated citation boilerplate."
77,0.99634564,0.50182736,For,2542,233,280,36410.047,True,"For all your dictionary needs!\nSpelling. Are you looking for ascon, Bascom, or dascom?\n\nWordplay of Ascom\n\nScrabble value of A1S1C3O1M3\n\nThe value of this 5-letter word is 9 points, but it's not an ac","Technical article structure: a blog post reviewing a specific research paper, with a consistent pattern of explaining the problem and solution.\n\nThe phrase ""The results of the study are:"" signals a standard citation/reference block, with ""The results of the study are:"" introducing a concluding summary or bibliographic note.\n\nFinal token ""It'"" opens a repeated phrase (""It'""), likely continuing with ""s"" or ""the article"" — likely ""s"" or ""the article is..."" or ""This is a classic example of..."" or ""The article is..."" or ""The function is..."" or ""a list of the three..."" mirroring the ""The function"" boilerplate."
78,0.9902788,0.50486076,It,1509,420,93,36379.926,True,"It is a if every time I read one of his works I begin to catch myself, periodically through out the day, dreaming of nondescript facades of truly empty people living lives that question the very meani","Technical article structure: educational blog post with structured argument, following a pattern of explaining a specific research topic with citations.\n\nThe phrase ""The results of the study are:"" signals a standard academic citation/reference block, with ""The results of the study are:"" introducing a concluding summary or bibliographic entry.\n\nFinal token ""It'"" opens a repeated phrase (""It'""), likely continuing with ""s"" or ""the article"" — likely ""s"" or ""This article"" or ""the article is..."" or ""The function of the Fibonacci sequence..."" or ""a list of the three main points"" or ""The article is..."" mirroring the citation format for the Python code."
79,0.19747083,0.9012646,',236789,414,512,39676.363,True,"Valve for internal combustion engines\n\n\n\ny 2, 1946. E. N. JACOB! 2,403,001\n\nVALVE FOR INTERNAL-COMBUSTION ENGINES Filed Nov. 13, 1944 Edward Jszcmbz' ?a tented duty 3 are star rates 1 va ava iron ince","Historical-academic article structure: the text follows a standard patent/WWII biography format, with a detailed description of the Manhattan Project.\n\nThe phrase ""The function of the US Army Corps of Engineers is to..."" signals a standard academic citation of the paper's main function, establishing the mathematical context.\n\nFinal token ""it'"" opens a function description phrase (""The function of the US Army Corps of...""), immediately requiring a verb phrase like ""to solve the equations"" or ""This article describes..."" — likely ""The function of the article is..."" or ""1945"" or ""the atomic bomb"" or ""to summarize the results."""
80,0.115563154,0.942219, ,236743,48,512,42862.816,True,"Gas tube construction\n\n\n\nAug. 24, I954 J. GIACOLETTO GAS TUBE CONSTRUCTION Filed Oct. 23, 1952 42. .u. a v v 4 a 4 a 2. a a. 2 0 v I. M Q. 0 x .2 w 2 r Wm M Mr? m C N WW. M.\n\nWFMU ORNEI Patented Aug. ","Patent document structure: US patent format with structured description of a chemical process, following standard bibliographic/abstract conventions for the US Army Ordnance Corps.\n\nThe phrase ""This invention relates to the process of...the method of drawing a circle'"" signals a standard patent abstract description, establishing the invention's purpose and context.\n\nFinal token "" \n'"" ends a patent description phrase (""the background of the invention'""), immediately expecting a standard patent boilerplate like ""This patent describes..."" or ""office, including..."" or ""The US Patent Office"" or ""the following description of the invention"" or ""a rectangular frame"" — a formulaic phrase listing the invention's output."
