rank,nmse,cos,token_str,token_id,position,seq_len,vec_norm,av_parsed,text_preview,explanation
39,0.06695164,0.96652406, in,304,63,512,137.74687,True,"Bioactive Triterpenes of Protium heptaphyllum Gum Resin Extract Display Cholesterol-Lowering Potential\n\nHypercholesterolemia is one of the major causes of cardiovascular disease, the risk of which is ","Scientific article structure: Croatian medical journal format with formal academic tone discussing lipid metabolism and cardiovascular disease, defining PCSK9.\n\nThe sentence ""Treatment of hyperlipidemia often involves not only pharmacological interventions but changes in"" establishes a list pattern of risk factors/management strategies, likely referencing lifestyle changes like diet, exercise, or diet modification common in metabolic disorders.\n\nFinal token ""changes in"" is mid-phrase within ""Changes in,"" part of a listed risk factor clause (""Changes in""), directly continuing the example ""Reduction of risk through changes in diet,"" strongly expecting ""dietary habits,"" ""lifestyle,"" or ""dietary intake, physical activity, and obesity."""
40,0.067034036,0.9664832, Mer,8755,44,74,102.80171,True,"\n    The People of the State of New York, Respondent, v. Emanuel Rosen, Appellant, Impleaded, etc.\n   Judgment affirmed. No opinion. Present — Dowling, P. J., Merrell, Martin, O’Malley and Proskauer, ","Legal case law format with New York State court ruling, describing a criminal statute (""People v. Smith""), suggesting a judicial opinion or statute citation.\n\nThe phrase ""At oral argument, Judges Cardozo and Mer"" suggests a list of judges or justices names, likely a New York State court ruling format with additional legal terms or procedural details following.\n\nFinal token ""Mer"" is a truncated surname mid-citation ("" Judge Mer""), part of a parenthetical attribution clause ("" Judges Cardozo and Mer...""), strongly expecting completion like ""linson"" or ""Kleinman"" or ""Kane, and"" or ""fied, and"" continuing the judge names."
41,0.067146674,0.96642685, GF,40026,180,512,112.86391,True,The Accuracy of Semi-Empirical Quantum Chemistry Methods on Soot Formation Simulation\n\nSoot molecules are hazardous compounds threatening human health. Computational chemistry provides efficient tools,"Scientific chemistry paper format with a citation structure listing methods for molecular geometry optimization, implying a list of empirical methods for water molecules.\n\nThe phrase ""Some recent studies have used several models: B3LYP, PM6, GF"" suggests an acronym or specific method name follows, likely a second quantum chemistry model or a particular parameter set related to the G3D dataset.\n\nFinal token ""GF"" is an incomplete acronym mid-list ("" GF""), part of a third method name or model designation (""two models: GF...""), strongly expecting a continuation like ""3D"" or ""WNN"" or ""MP2"" or ""DMO"" — a specific quantum chemical parameter."
42,0.06728882,0.96635556, a,264,377,426,122.30707,True,"  We describe the interplay between stellar evolution and dynamical mass loss\nof evolving star clusters, based on the principles of stellar evolution and\ncluster dynamics and on a grid of N-body simul","German astrophysical paper with technical physics abstract describing stellar evolution models for dense clusters, presenting quantitative results on mass loss and velocity distributions.\n\nThe sentence structure ""We present a detailed analysis of the mass-loss behavior and derive a simple analytic model"" suggests a concluding list or additional findings, likely another model or approximation or numerical tool for the cluster evolution.\n\nFinal token ""a"" is an indefinite article mid-sentence (""We also present a""), part of a third listed item (""We also present a...""), strongly expecting a noun phrase like ""new empirical formula"" or ""simple estimate for the probability distribution"" or ""method to predict the total energy budget."""
43,0.067328855,0.9663356, health,2820,346,512,138.77054,True,There has been an alarming increase in infections caused by antimicrobial-resistant pathogens. These infections are responsible for more than half a million deaths globally each year. Staphylococcus a,"Indian scientific article structure with academic format presenting a research article on bacterial pathogens, focusing on antibiotic resistance mechanisms of Enterobacter species.\n\nThe sentence ""Infections caused by Staphylococcus aureus are a major public health"" begins a context clause about the disease burden and its impact, likely continuing with a health burden or societal cost statement about bacterial infections.\n\nFinal token ""health"" ends mid-phrase (""a significant health""), part of an incomplete noun phrase (""Contributes to a significant health...""), strongly expecting ""burden"" or ""problem globally"" or ""issue in society"" or ""risk and mortality burden,"" completing the introductory context about bacterial diseases causing societal harm."
44,0.067429446,0.96628547,",",11,59,101,135.51405,True,"Stella Maris (1918)\n\nDec 4, 2011\n\n\n\nA 1918 silent film staring Mary Pickford, directed by Marshall Neilan, written by Frances Marion and based on William J. Locke's novel. Stella Maris, a beautiful, c","Historical fiction novel description format with literary biography tone establishes a story about a silent film star's career, implying a classic novel excerpt.\n\nThe sentence structure ""A beautiful, tragic heroine named Anna is a wealthy, "" begins a character description listing qualities of a young woman named Anna, strongly implying a parallel narrative about her virtue or tragic fate related to a convent or social status.\n\nFinal token ""beautiful,"" mid-listing (""a beautiful, ""), part of an incomplete character description clause (""A proud, a beautiful, ""), expects a noun phrase like ""innocent young woman"" or ""wealthy and troubled"" or ""beautifully gifted but troubled girl who becomes a social outcast."""
45,0.06771607,0.96614194,9,24,100,512,125.571304,True,"[Federal Register Volume 67, Number 129 (Friday, July 5, 2002)]\n[Pages 44842-44843]\n[FR Doc No: 02-16757]\n\n\n=======================================================================\n--------------------","Legal/official government document format with formal regulatory language describing carrier rules, establishing a definition and statute reference pattern.\n\nThe phrase ""The Shipping Act of 1935"" mirrors a familiar statutory reference (""the Shipping Act of 1935""), strongly implying the text is citing the original U.S. Shipping Act legislation, completing the statutory context about carrier rate regulations.\n\nFinal token ""19"" is mid-number in ""the Shipping Act of 19,"" part of a parenthetical statutory citation (""the Federal Trade Act of 19""), immediately requiring ""35"" to complete the year, then likely ""35"" or ""Act, amended."""
46,0.06791804,0.96604127, and,323,296,305,139.62318,True,6.1: Introduction to Provide for Basic Nursing Care Needs\nLearning Objectives\n- Carry out the basic nursing skills required for the nursing assistant\n- Adapt care to meet the physical needs of the agi,"Nursing education format with professional healthcare content establishes structured learning objectives around patient care and patient care procedures for nursing assistants.\n\nThe sentence ""Caring for a patient's death requires knowledge and skills to provide safe and appropriate care"" continues a paragraph describing the nursing process steps, with ""How to perform death care tasks safely and"" implying a concluding clause about professional competence or compassionate practice.\n\nFinal token ""and"" is a conjunction mid-phrase (""safe and""), part of a parallel list (""To perform safely and""), completing a question about how to perform death care tasks with appropriate techniques and ethics — expects ""effectively"" or ""efficiently provide care"" or ""ethically manage bodily care."""
47,0.06811094,0.96594465, by,553,34,101,116.823265,True,"Stella Maris (1918)\n\nDec 4, 2011\n\n\n\nA 1918 silent film staring Mary Pickford, directed by Marshall Neilan, written by Frances Marion and based on William J. Locke's novel. Stella Maris, a beautiful, c","Historical film article format with trivia context establishes a movie description, likely a classic film reference about a silent comedy film.\n\nThe phrase ""The 1925 film 'The Women' was an early production of Mary Pickford's biopic, directed by"" signals a credit listing, implying a director and directorial credit follows, continuing the ""made with Douglas Fairbanks"" context.\n\nFinal token ""by"" ends an incomplete credit phrase (""directed by...directed by...""), part of a credit list structure (""a silent film, directed by...""), strongly expecting ""King Vidor"" or ""William Wellman and others"" or ""John Ford, and featuring."""
48,0.06829722,0.96585155, demonstrate,19869,252,512,130.48802,True,acmcopyright\n\n# Unsupervised Method to Localize Masses in Mammograms\n\nBilal Ahmed Lodhi  \n  \n  \n  \nKorea University  Seoul  Republic of Korea<EMAIL_ADDRESS>\n###### Abstract\n\nBreast cancer is one of th,"Indian researcher's academic paper format with abstract structure describing proposed algorithmic method for image segmentation using CNN and PSO technique.\n\nThe sentence ""Experimental results and performance evaluation of proposed algorithm on various benchmark datasets are presented. Results demonstrate"" signals a concluding claim, implying the results' superiority or effectiveness metrics are expected next, completing the abstract's summary statement about the proposed method's performance.\n\nFinal token ""demonstrate"" ends an incomplete clause (""Experimental results demonstrate""), part of a concluding summary claim structure (""Experimental results and findings of proposed method... demonstrate""), strongly expecting ""that our proposed method is superior"" or ""the proposed algorithm's effectiveness and accuracy"" or ""our results outperform."""
49,0.06837279,0.9658136, isolate,42123,46,512,132.65608,True,Filamentous fungi producing enzymes under fermentation in cassava liquid waste\n\nThe conversion of agroindustrial residues by microorganisms has been explored from fermentative processes to obtain seve,"Scientific Brazilian article structure: abstract format with keywords and methodology describing a microbiological process for sugarcane wastewater using fungal strains.\n\nThe phrase ""This work aims to isolate"" signals the introduction's purpose, strongly implying the next content continues with a research objective about fungal strains isolation from soil samples, likely listing or describing isolation methods or strains related to probiotic bacteria.\n\nFinal token ""isolate"" is mid-phrase (""to isolate""), part of the stated objective clause (""The objective was to isolate""), directly requiring a noun phrase like ""and characterize fungal strains"" or ""microorganisms from Brazilian soil sources"" or ""and characterize strains capable of biological control of pathogens."""
50,0.06880747,0.96559626, the,279,20,140,137.22603,True,World History Course Syllabus\nOverview\nThis course is designed for students to gain an understanding of the different eras of history which have created the world in which we live today. The course ex,"Educational/academic course description format with a course catalog or textbook webpage structure, implying a course overview defining World History.\n\nThe phrase ""This course is an introduction to World History that examines the"" strongly implies a definition or list of historical concepts, likely continuing with historical themes, civilizations, or global developments throughout human history.\n\nFinal token ""the"" is an article mid-phrase (""an understanding of the""), part of a definition clause (""This course examines the""), immediately requiring a noun phrase like ""major events,"" ""development of human civilization,"" or ""historical patterns and connections"" or ""world's major civilizations and their evolution."""
51,0.06915005,0.96542513, combined,10856,289,512,124.59621,True,"Cerebrospinal fluid (CSF) leak after posterior thoracolumbar surgery is mainly caused by incidental durotomy intraoperatively, especially in the occasion of dural adhesion with surrounding tissue or a","Medical Chinese journal article structure: Chinese medical case report format with abstract discussing treatment of knee osteoarthritis, focusing on traditional Chinese medicine combined with surgical methods.\n\nThe phrase ""In this study, we proposed a combined"" signals a new concept or method, likely introducing a specific therapeutic strategy or technique combination for treating knee cartilage defects, implying a novel treatment protocol.\n\nFinal token ""combined"" is mid-phrase (""a combined""), part of a noun phrase title or methodology description (""A proposed combined""), strongly expecting a noun like ""therapy method"" or ""method of tissue repair and chemical therapy"" or ""two-stage treatment strategy"" or ""hybrid technique using ultrasound and cryotherapy."""
52,0.06917481,0.9654127, Pend,62400,168,186,103.60607,True,2.17: Discussion- Search Results\nUse two different search engines to conduct the same search. Pick one of the following phrases to search:\n- big-box store\n- largest supermarket chain\n- brick and morta,"Educational/technical article format with a math blog post structure, discussing a Texas Instruments product's curriculum resources and student experiences.\n\nThe phrase ""My name is Dr. Tammy Pend"" suggests a named author or contributor, likely a personal account or faculty member's name following a credentials or biography context, implying a second name or attribution about the homeschooling or educational perspective.\n\nFinal token ""Pend"" is a truncated surname mid-word (""Dr. Tammy Pend""), part of a name attribution clause (""Former instructor Tammy Pend""), strongly expecting completion like ""ler"" or ""ley"" or ""ley's"" or ""ford's personal finance budget,"" continuing a personal or research context."
53,0.06960232,0.965199, dem,2429,64,161,113.54816,True,"Cherry Lime Mojito\nBy: Susan Keefe\nPublished: Tuesday, July 5, 2011 - 2:19pm\n\nIngredients\n\n\n\n\n4 cherries, pitted and quartered\n6 mint leaves\n1/4 lime cut into wedges\n1 1/2 teaspoons demerara sugar\n2 o","Recipe blog format with culinary description tone, suggesting a food pairing dish with seasonal ingredients like cranberry, orange, and rum.\n\nThe phrase ""For this holiday eggnog recipe, I used 1 cup sugar, dem"" implies a list of ingredients or a specific ingredient name, likely a flavoring or liquid substitute like ""simple syrup"" or ""demerara sugar,"" completing a culinary term.\n\nFinal token ""dem"" is a truncated word mid-phrase (""dem""), part of an ingredient list specification (""1 tablespoon dem...""), strongly expecting ""erara sugar"" or ""sucrose"" or ""anged syrup"" or ""inated alcohol"" to complete the flavoring qualifier."
54,0.06968748,0.9651564,'ve,3003,31,97,143.43906,True,Bay Area native with a strong appetite for technology and the latest musical trends. I have been developing websites professionally since October of 2016. I've been told that I have a strong eye for v,"Creative professional bio/artist intro tone establishes a portfolio-style self-promotion format with casual yet professional voice.\n\nThe sentence structure ""I'm a freelance graphic designer based in Los Angeles. I've been creating websites for over 5 years and have experience in a variety of styles."" implies a continuation listing skills or accomplishments, likely continuing the ""My career history"" clause with additional experience details or services.\n\nFinal token ""I've"" is mid-clause (""I've""), part of a parallel list (""As a developer I've worked with multiple clients...""), strongly expecting a verb like ""worked with numerous projects,"" ""developed skills in,"" or ""also ventured into UX and coding."""
55,0.06971659,0.9651419, Indonesian,58829,11,216,136.8278,True,"Muhammad Rais\n\nMuhammad Rais is an Indonesian convicted in May 2004 for involvement in the 2003 Marriott Hotel bombing, which killed 12 people and wounded over 150. He is a member of Jemaah Islamiyah ","Bilingual literary/artist bio format with a title ""Arief Anbiya: A Contemporary Indonesian Poet"" suggests a literary or cultural context about a writer's work.\n\nThe phrase ""He is an Indonesian"" strongly implies a second noun phrase naming a person or figure, likely a scholar, artist, or activist, continuing the bio context about Southeast Asian politics or cultural identity.\n\nFinal token ""Indonesian"" is mid-noun phrase (""is an Indonesian""), part of a name or descriptor list (""He is an Indonesian""), immediately expecting a noun like ""writer,"" ""artist,"" ""political scientist,"" or ""historian who specializes in..."" or ""famous blogger."""
56,0.06981887,0.9650908, the,279,171,512,131.68037,True,"China\nOverview\nStatewide Dual Credit Modern World History: Unit 4, Lesson 2\nDiscussion of the Ming dynasty in China, which ruled from 1368-1644. It covers the rise and fall of the dynasty, as well as ","Historical/academic article format with structured analysis of Chinese dynasty, describing economic and military decline during the Ming dynasty's early years.\n\nThe sentence ""The fiscal and military difficulties of the mid-seventeenth century weakened the Ming dynasty's central authority. As corruption and rebellion grew, the dynasty's foundations began to crumble"" establishes a causal clause describing government instability that undermined the dynasty's strength.\n\nFinal token ""the"" is an article mid-noun phrase (""this undermined the""), completing a historical claim about Yongle's failures weakening the Ming dynasty; expects a noun like ""dynasty's stability"" or ""government's financial foundations"" or ""Ming dynasty's authority and effectiveness."""
57,0.06985072,0.9650746, significant,5089,52,512,135.1178,True,"**5. Insecticide and insectistatic activity of plant lectins**\n\nThere are several evidences for the defensive role of vegetal lectins in protecting plants against insect pests [108–110], and lectins a","Scientific Spanish article structure: abstract format with technical terms about plant secondary metabolites and antioxidant compounds, discussing biological activities related to medicinal plants.\n\nThe phrase ""In recent years, the compounds derived from fungi are acquiring a growing importance and they are receiving a significant"" suggests a clause continuation referencing research interest or scientific attention context, implying a second claim about plant biology's research importance.\n\nFinal token ""significant"" ends mid-phrase (""are receiving a significant""), part of a parallel structure (""Although these compounds are receiving a significant interest, they are receiving a significant""), strongly expecting ""attention"" or ""research interest"" or ""interest in developing new pharmacological applications"" completing the claim."
58,0.069876626,0.9650615, the,279,47,512,139.06274,True,Efficacy of Acupuncture for Bell’s Palsy: A Systematic Review and Meta-Analysis of Randomized Controlled Trials\n\nAcupuncture has emerged as an alternative therapy for Bell’s palsy in both adults and c,"Medical literature article structure: Chinese academic abstract format with ""Background"" introducing a topic about traditional Chinese medicine (TCM) efficacy of acupuncture for chronic obstructive pulmonary disease.\n\nThe phrase ""Although numerous studies have reported the efficacy of acupuncture for COPD, the findings remain inconsistent. However, the"" signals a claim about meta-analysis or evidence synthesis, implying a conclusion or uncertainty about consensus.\n\nFinal token ""the"" is an incomplete noun phrase mid-sentence (""However, although multiple studies have existed, the""), part of a literature review context clause, strongly expecting a noun like ""consistency and effectiveness of these studies is still unclear"" or ""existing evidence remains contradictory"" or similar."
59,0.06998483,0.96500766, def,707,162,512,117.1085,True,The majority of patients with sickle cell anaemia have received repeated blood transfusions by adulthood ([@b17]; [@b23]). Transfusion therapy is likely to further increase in paediatric patients beca,"Medical/academic article format with scientific tone describing anemia in chronic kidney disease patients, establishing context about dietary iron depletion and blood transfusion practices.\n\nThe phrase ""To prevent recurrent episodes of iron overload, some clinicians have employed def"" strongly implies a specific medical term or treatment agent, likely ""deferoxamine"" or ""depletion therapy,"" completing a list of interventions used to manage iron.\n\nFinal token ""def"" is a truncated word mid-sentence (""such as def""), part of a noun phrase listing treatments (""During this period, use of def...""), immediately requiring a medical term like ""eroxamine"" or ""eroxamine therapy"" or ""iciency agents"" or ""lation."""
60,0.06999869,0.96500075,9,24,30,332,118.0682,True,"12.7.1: The Paradox\n-\n- Last updated\n- Save as PDF\nThe Productivity Paradox\nIn 1991, Erik Brynjolfsson wrote an article, published in the Communications of the ACM , entitled “ The Productivity Parado","Technical business/encyclopedic article format with a definition and explanation structure, establishing a pattern of discussing ""The Information Paradox"" concept.\n\nThe phrase ""A famous concept known as 'the productivity paradox' was first introduced in 19"" strongly implies a historical citation or landmark study date, likely referencing the famous McKinsey report or similar management theory about IT productivity growth.\n\nFinal token ""19"" is mid-number in a date (""In 19""), part of an historical context clause (""A famous study...""), immediately expecting a year like ""86"" or ""75,"" continuing the historical narrative about the concept's origins or a specific study finding."
61,0.07004807,0.964976, your,697,56,70,143.9815,True,"Roctricity Welcome Packet\nOverview\nRoctricity, LLC Company training packet\nCompany Introduction\nHi!\nWe are so happy to have you as the newest employee of Roctricity!\nThis website will serve as a train","Student employee welcome post format with casual tone and branding imagery, establishing a company culture introduction for a lab intern role.\n\nThe sentence structure ""Hello new employees! We have provided you with some training materials to help you familiarize yourself with our company and your role. This orientation will prepare you for your"" implies a promise of job duties or welcome message, continuing the introduction about the internship program.\n\nFinal token ""your"" is mid-phrase (""to prepare for your""), part of a noun phrase listing responsibilities (""To welcome you to the company and prepare you for your""), strongly expecting ""first day"" or ""new role at the company"" or ""upcoming responsibilities and duties."""
62,0.07014151,0.96492934, in,304,30,33,115.315704,True,Category:Trinity Laban Conservatoire of Music and Dance\n\nThe Trinity Laban Conservatoire of Music and Dance is a music school and dance school in London.,"British Wikipedia-style entry format with structured metadata about a musical institution, implying a formal definition or description of King's College London's Royal Academy of Music.\n\nThe phrase ""The Royal Academy of Music is a music college in London, a historic music venue in"" establishes a location clause, strongly implying the next tokens will name a specific London location or address the college's current status.\n\nFinal token ""in"" is mid-prepositional phrase (""a music college in""), part of a location description clause (""A British music college is a historic institution in""), immediately requiring a place name like ""London, England"" or ""Central London, UK"" or ""the Royal College's campus."""
63,0.0702632,0.9648683, G,479,131,140,109.50198,True,  We propose a new type of supercurrent diode effect on the surface of a\nsuperconductor with surface states under in-plane magnetic fields. Surface\nsupercurrent diode effect can lead to a perfect supe,"Physics paper abstract format with academic style describing a condensed-matter material's magnetic properties, suggesting a theoretical model or calculation context.\n\nThe phrase ""The results of the spin dynamics in the doped graphene are calculated within the G"" implies a technical term or model name follows, likely a quantum field theory or density-functional framework notation, likely ""Green's function"" or similar theoretical framework.\n\nFinal token ""G"" is the start of an abbreviation mid-sentence (""within the G""), part of a parenthetical technical qualifier clause (""using the model from the G...""), strongly expecting a capitalized technical term like ""Green's function"" or ""density-functional theory"" or ""effective Hamiltonian."""
64,0.07054738,0.9647265, find,1477,24,512,140.40157,True,"1.9: Communication and Context\n- Describe strategies for effective and appropriate communication in college\nIn college, you will find yourself writing for a variety of purposes and in a variety of con","Academic writing guide format with a structured, student-focused tone establishes educational content about communication skills and academic writing.\n\nThe sentence ""As you move through college, you will find"" signals an opening clause promising a contrast or reflection on college life and diversity of people and perspectives, continuing the theme of learning and communication in academic settings.\n\nFinal token ""find"" is mid-clause (""In college, you will find""), part of a declarative statement structure (""In college, you will find""), strongly expecting noun phrases like ""many different types of professors,"" ""your peers more diverse,"" or ""that your learning environment requires new ways of interacting."""
65,0.07062667,0.9646869, goal,5795,63,512,153.93375,True,"Imagining the Agency of the Future - New Canadian Media\nNCM Anonymous\nNovember 13, 2014\nAgency of the Future is a national project started in 2013 by Canada’s settlement sector and the Pathways to Pro","Canadian journalism/advocacy article tone establishes a blog-style piece introducing a program, with framing around youth empowerment and social change.\n\nThe sentence structure ""The Youth Climate Hub was launched two years ago, its mission: 'Imagine Canada' — the initiative's goal"" mirrors a quoted introduction, strongly implying the next clause continues describing the initiative's purpose or goals.\n\nFinal token ""goal"" ends mid-sentence (""Its goal... Its goal""), directly continuing the parallel structure ""The initiative's founding was launched in 2015. Its goal,"" expecting ""is to..."" or ""is to promote..."" or ""was to examine Canada's sustainable development agenda,"" completing the stated mission."
66,0.0709296,0.96453524, their,862,101,512,136.06786,True,"United Community Center’s dedicated volunteers to be honored at thirteenth annual Volunteer Recognition Celebration | Milwaukee Neighborhood News Service\nUnited Community Center\nFebruary 13, 2018\nThe ","Community-focused nonprofit marketing brochure format with local government event highlights celebrating Volunteer Month, establishing positive messaging around civic engagement and volunteerism.\n\nThe sentence structure ""Across the Greater Houston area, many organizations and agencies have joined United Way's Volunteer Corps program. Local residents share their"" implies a list or description of volunteers' contributions and time-sharing behaviors, continuing the theme of volunteerism and resources.\n\nFinal token ""their"" is mid-phrase (""many volunteers share their""), part of a parallel clause listing volunteer attributes (""Those who share their time and talents have many individuals who share their""), expecting a noun like ""time, skills, and talents"" or ""dedication to community service"" or similar."
67,0.07096399,0.96451813, promoting,22136,139,512,131.88206,True,"In the current era, Outcome-based Education (OBE) faces many challenges due to the rapid proliferation in biomedical sciences; technology-enhanced learning (TEL); globalization of the health system, a","Indian medical academic/educational researcher article structure with scholarly tone discussing nursing student learning outcomes and medical education quality.\n\nThe sentence ""Thus, the learning process should be positive and constructive by encouraging critical thinking among medical students during clinical practice by promoting"" suggests a list or continuation of positive learning strategies or mental health benefits, implying a phrase about resilience, teamwork, or reflective learning culture.\n\nFinal token ""promoting"" ends an incomplete clause (""by promoting...through stress management and coping strategies by promoting""), part of a list of desired outcomes (""also by changing negative mindset and mindset change through stress management...""), expecting a noun like ""resilience,"" ""reflective learning,"" or ""a culture."""
68,0.0710278,0.9644861, The,576,56,448,129.48105,True,"5.3 The Black Plague\nThe most fatal pandemic in recorded human history was the Black Plague, which began in 14th century Europe, lasting from 1346-1353 (Columbia Public Health, 2021). The plague bacte","Blog-style article structure with student-focused tone establishes educational content around pandemic history and social impact.\n\nThe sentence ""The Black Death was a devastating disease that swept through Europe in the 14th century. The"" signals an introduction to the disease's origins and characteristics, implying a specific historical claim or fact about the bubonic plague's spread and name.\n\nFinal token ""The"" is an incomplete noun phrase mid-sentence (""The disease began in 1347. The""), directly requiring a noun like ""plague was named"" or ""spread of the disease caused mass death and symptoms including..."" or ""Bubonic Plague's epidemic was attributed to...""."
69,0.07106792,0.9644662,elling,6293,12,25,147.60268,True,My Hobbies\nReading non-fictional books.\nTravelling and Exploring new places.\nSolving real world problems.,"Indian/Indian English language student profile format with simple personality description listing hobbies like ""Reading books"" and ""Loving Food & Travelling,"" implying a list or personal statement pattern.\n\nThe phrase ""My hobbies are : Reading books , Travelling"" strongly suggests a second item in a parallel list of interests or habits, likely ""and exploring"" or ""around different places"" or ""to new countries.""\n\nFinal token ""Travelling"" ends the second listed hobby item (""Travelling""), part of an incomplete list structure (""Two hobbies : Reading books , Travelling""), strongly expecting continuation like ""and exploring"" or ""to different places"" or ""and experiencing life"" or similar."
70,0.07136638,0.96431667, Steve,13809,205,512,101.16056,True,"Dan Lewis (newsreader)\n\nFor other people of this name see Dan Lewis (disambiguation).\nDan Lewis\nBorn (1949-12-19) December 19, 1949[1]\nChicago Illinois\nNationality American\nOccupation News presenter, ","News headline format with weather reporting tone, blending local news and meteorological content about a TV meteorologist's controversial claims.\n\nThe phrase ""Another weatherman who has been on the air for decades, including CNN's Scott Sistek and his weather show, along with meteorologist Steve"" suggests a list of additional local or expert figures, likely naming a weather-related TV personality or science communicator.\n\nFinal token ""Steve"" is mid-name in ""weatherman Steve,"" part of a third item listing ""Other local weather facts include: meteorologist Mike, and my own personal weatherman, Steve,"" strongly expecting ""Kocher"" or ""Schmidt"" or ""Hartman's clock."""
71,0.07184206,0.9640791, provides,5707,63,169,142.54213,True,9.1: Abdominal Assessment Introduction\nLearning Objectives\n- Perform an abdominal assessment\n- Differentiate normal and abnormal bowel sounds\n- Modify assessment techniques to reflect variations acros,"Medical nursing textbook format with educational/clinical tone establishes structured learning objectives and nursing practice content about abdominal assessment.\n\nThe sentence ""An abdominal examination is an important initial assessment that provides"" signals a heading or paragraph introducing the importance of a complete physical exam, promising a list or explanation of findings from abdominal assessment, likely continuing with medical benefits or diagnostic value of the abdomen.\n\nFinal token ""provides"" ends an incomplete clause (""A comprehensive abdominal assessment provides""), part of a definition/explanation structure (""An abdominal physical examination during a physical assessment provides""), strongly expecting noun phrases like ""valuable information about patient health,"" ""a comprehensive picture of vital signs,"" or ""multiple diagnostic clues."""
72,0.07224454,0.9638777, providing,8241,188,512,144.44888,True,"[Congressional Record Volume 145, Number 162 (Tuesday, November 16, 1999)]\n[Senate]\n[Page S14648]\n\n\n\n\n            LA SALLE COLLEGE HIGH SCHOOL FATHER/SON BANQUET\n\n Mr. SANTORUM. Mr. President, I would","Educational institution administrative document with formal faculty brochure format, listing institutional values and goals for a Catholic high school.\n\nThe sentence structure ""The Headmaster of St. Mary's School is dedicated to the total development of young men. The school's mission is committed to excellence in education. "" continues a quoted mission statement describing school's educational philosophy and programs, with a list of academic goals about Catholic education.\n\nFinal token ""providing"" ends mid-clause (""is committed to providing""), part of a quoted mission description listing school's educational goals (""The School's goal is to provide...""), expecting continuation like ""an outstanding academic environment"" or ""students with a comprehensive education."""
73,0.07241936,0.96379024, that,429,50,512,134.86324,True,Brazilian Municipal Public Social Security Systems: Determinant Variables of Their Financial Result\n\nThe performance of the Brazilian civil servants’ social security system is an important element for,"Academic Brazilian economic article structure with formal academic tone, presenting a research study about Brazilian banking performance and its determinants.\n\nThe phrase ""This study aims to identify the variables that determine the behavior of the Brazilian fiscal deficit, seeking to identify the factors that"" mirrors a question format, establishing the abstract's objective, implying continuation listing statistical findings or correlations about determinants.\n\nFinal token ""that"" is mid-clause (""the variables that""), part of a parallel structure (""The variables that identify the factors that""), immediately requiring a verb phrase like ""influence the variation of the efficiency"" or ""contribute to the correlation of the variables"" or ""affect the model's results."""
74,0.072502665,0.9637488, thousands,9037,54,512,134.9817,True,"Xanthii Fructus (Latin binomial nomenclature: Xanthium sibiricum Patrin ex Widder), also known as Siberian Cocklebur. It is a common and well-known traditional Chinese herbal medicine, and it has been","Chinese language article structure with formal descriptive tone, introducing a traditional Chinese medicine ingredient named ""Ginger"" with health benefits.\n\nThe phrase ""As a kind of traditional Chinese medicine, the Chinese medicine has been used for thousands"" signals an introductory clause suggesting historical context or cultural significance, implying a continuation about its long history or benefits, likely completing ""of years.""\n\nFinal token ""thousands"" is mid-phrase (""has been used for thousands""), part of an incomplete historical claim (""This medicine has been practiced for thousands...""), strongly expecting ""of years"" or ""of years"" or ""of years and has been a traditional remedy,"" completing the historical timeframe reference."
75,0.072577514,0.96371084, Photo,10828,53,139,128.94743,True,"Landscape and Marine Views of Norway\n\nAug 16, 2011\n\n\n\nSelection of images from ""Landscape and marine views of Norway"" (ca.1890-1900), a set in the Library of Congress' Photochrom Prints Collection. Ph","Historical/educational description format with museum metadata about a photograph, suggesting a Library of Congress or historical image collection context.\n\nThe phrase ""An online collection of images from the Library of Congress, part of the Photo"" implies a reference to a specific collection or archive project, likely a historical photo database or digital archive label, suggesting a second term or source attribution follows.\n\nFinal token ""Photo"" is mid-phrase (""in the Photo""), part of a compound noun or title phrase (""from the Library of Congress's Photo""), strongly expecting ""History Collection"" or ""Historical Prints"" or ""Archive"" or ""History Project"" to complete the noun phrase about the image search."
76,0.07297329,0.9635132, Mend,45111,16,43,104.77765,True,Barbados: CWC Hurt Barbados Tourism · Global Voices\nJanine Mendes-Franco\n\nBarbados Free Press reports that the recently-concluded Cricket World Cup has hurt Barbados tourism revenues.,"Caribbean news article format with headline and editorial tone, suggesting a cultural or political commentary piece about Guyana's soccer team.\n\nThe phrase ""While former Miss Trinidad and Tobago, Ms. Mend"" implies a named individual or contributor's name or article context, likely a social media handle or personal account, suggesting a concluding phrase about the author's perspective or community response.\n\nFinal token ""Mend"" is a truncated surname mid-word (""Sonia Mend""), part of a name or identifier phrase (""Ms. Mend...""), strongly expecting completion like ""son"" or ""ela"" or ""le"" or ""a's Kitchen"" or ""of the Caribbean,"" continuing a list or personal detail."
