rank,nmse,cos,token_str,token_id,position,seq_len,vec_norm,av_parsed,text_preview,explanation
40,0.0021893005,0.99890536, ,236743,445,512,57982.375,True,"navigator who attempted to find a shorter one, by sailing igo2. directly across the Atlantic. His effort was crowned with success : after a voyage of seven weeks, he came upon the coast in the vicinit","Ongoing argumentative essay pattern: rambling, incoherent discourse with literary/historical commentary on the English Civil War and the ""the Beast"" narrative.\n\nThe phrase ""The problem is that the mind is a trap"" signals a recurring rhetorical pattern of philosophical rambling, with the sentence ""The problem is that..."" suggesting a conclusion or elaboration.\n\nFinal token ""It'"" opens a repeated phrase (""It'""), likely continuing with ""the Beast"" or ""the mind"" — likely ""They are..."" or ""the book"" or ""the point is..."" or ""not just..."" or ""the same thing"" or ""the mind"" — a truncated clause referencing the ongoing moral/narrative observation."
41,0.0022091672,0.99889535, They,2195,283,512,80278.43,True,"[United States Statutes at Large, Volume 131, 115th Congress, 1st Session]\n\n \nProclamation 9609 of May 12, 2017\n\nMother's Day, 2017\n\nBy the President of the United States of America\n\nA Proclamation\n\nM","Official White House proclamation format: formal, uplifting language celebrating Mother's Day, structured around honoring mothers and family values.\n\nThe sentence ""They teach our children, day in and day out. They"" sets up a concluding tribute to mothers' enduring strength and sacrifices, with a broad moral statement about family and American values.\n\nFinal token ""They"" opens a subject clause (""They...Mothers nurture our families""), requiring a predicate — likely ""are the true heroes"" or ""inspire us by their dedication"" or ""teach us the meaning of home"" or ""are the backbone of our nation."" or ""deserve our gratitude by raising children with love."""
42,0.002210058,0.9988949, We,1191,423,257,88651.33,True,"  We study the statistical properties of geodesics, i.e. paths of minimal\nlength, in large random planar quadrangulations. We extend Schaeffer's\nwell-labeled tree bijection to the case of quadrangulat","Academic abstract structure: mathematical paper description, with formal French/French-inspired phrasing establishing a summary of a talk on SLE models.\n\nThe sentence ""We derive the asymptotic behavior...We then study the Hausdorff dimension..."" signals a concluding result statement listing additional results or findings about the paper.\n\nFinal token ""We"" opens a final clause (""We derive...We""), requiring a verb phrase — likely ""also discuss..."" or ""show the geometric properties"" or ""compare with the case of discrete models"" or ""then derive explicit results for the computation."" or ""also analyze the geometric consequences"" or ""also give a proof of the matching result in the discrete setting."""
43,0.0022177398,0.9988913, of,529,330,253,87447.945,True,"12.6.5: IDS\nIntrusion Detection Systems\nAnother device that can be placed on the network for security purposes is an intrusion detection system, or IDS. An IDS does not add any additional security; in","Technical instructional document explaining network security, establishing a structured how-to guide for IDS/firewall configuration on enterprise systems.\n\nThe sentence ""you need to look for specific types of"" sets up a definition or example of intrusion detection, explaining what the IDS monitors — suspicious network traffic or attack patterns.\n\nFinal token ""types of"" opens a noun phrase mid-clause (""look for specific types of""), requiring a noun phrase — likely ""attacks"" or ""traffic"" — completing the description of intrusion detection behavior. Or ""violations"" or ""attacks from known vulnerabilities"" or ""behavior."" — a specific category of network traffic or malicious activity being catalogued."
44,0.0022411947,0.99887955, EM,22950,83,512,59950.055,True,"# Even the photon propagator must break de Sitter symmetry\n\nDražen Glavan<EMAIL_ADDRESS>CEICO, Institute of Physics of the Czech Academy\nof Sciences, Na Slovance 1999/2, 182 21 Prague 8, Czech Republi","Academic physics paper structure: bibliographic/institutional listing format with structured description of a PhD thesis on quantum field theory in Groningen.\n\nThe phrase ""The Institute for Theoretical Physics, the Kavli Institute for Theoretical Physics and EM"" signals a standard institutional affiliation citation, suggesting a list of research groups or departments.\n\nFinal token ""EM"" is part of a Dutch institutional affiliation acronym (""the Kavli Institute for Theoretical Physics and EM""), immediately requiring a continuation like ""EMCL"" or ""the Amsterdam Centre for Quantum Materials"" — likely ""University"" or ""EMCL Graduate School"" or ""Physics Institute"" to complete the institution name for the theoretical particle physics group at the Netherlands."
45,0.0022431344,0.99887836, of,529,274,512,59599.066,True,"[Federal Register Volume 86, Number 57 (Friday, March 26, 2021)]\n[Proposed Rules]\n[Pages 16173-16176]\n[FR Doc No: 2021-05870]\n\n\n-----------------------------------------------------------------------\n","Government/regulatory document structure: informational webpage listing environmental health resources, establishing context for North Dakota air quality.\n\nThe phrase ""North Dakota Department of"" signals a standard agency citation, naming the state agency responsible for the North Dakota Air Quality program, likely referencing the Environmental Health Division or similar.\n\nFinal token ""of"" opens a noun phrase (""the North Dakota Department of""), requiring a specific agency name — most likely ""Environmental Quality"" or ""Health"" to complete the institutional citation, then likely ""Energy and Environment"" or ""Air Pollution Control"" — the agency responsible for the coal mine permit. The phrase ""the North Dakota Department of"" sets up a formal description."
46,0.0022448997,0.99887764, better,2480,206,512,92208.59,True,"Covid 19 in pregnancy — a literature review\n\nCoronavirus disease-2019, or Covid-19, was first reported in Wuhan, China, at the end of December 2019 as viral pneumonia. The causative agent, the Novel C","Academic medical review structure: abstract/conclusion format with formal Indian medical terminology, establishing an article on preeclampsia management in obstetrics.\n\nThe sentence ""This review will help for better"" signals a concluding statement about the study's purpose, implying a clinical/academic outcome or guideline implication for managing COVID-19 pregnancy complications.\n\nFinal token ""better"" ends a purpose clause (""for better...which helps for better""), requiring a noun phrase — likely ""management/understanding of the condition"" or ""clinical decision making"" or ""treatment outcomes for the pregnant women and healthcare providers."" or ""understanding of the condition"" or ""guideline formulation for the obstetric team."""
47,0.0022637323,0.9988683, its,1061,88,512,92730.516,True,"Life on Earth and its biodiversity depend on the soil ([@B33]). However, the soil is a non-renewable and threatened resource extremely vulnerable to climate change and to intensive agroecosystem manag","Academic/scientific definition structure: formal European agricultural context establishes a structured overview of soil functions and soil health in Mediterranean ecosystems.\n\nThe sentence ""Soil is important due to its"" signals a key justification statement about soil biodiversity, framing soil as a complex ecosystem supporting multiple functions.\n\nFinal token ""its"" opens a noun phrase (""due to its...due to its...""), requiring a noun or noun phrase — most likely ""biodiversity"" or ""living organisms/microorganisms"" or ""complex biological properties"" or ""role as habitat for soil biota"" or ""biodiversity and the provision of ecosystem services."" — a direct reference to soil's biological richness."
48,0.002269534,0.9988657, can,740,305,512,94735.78,True,"Lesson Plan: How to Write a Cover Letter\nOverview\nIncludes three activities, samples, and examples.\nHow to Write a Cover Letter\nType of activity:\nInteractive Discussion\nAttending:\n- Instructor(s)\n- Jo","Informational/instructional article tone with informational tone educating job seekers on resume writing, listing job search tips for cover letters.\n\nThe sentence ""students should know that small errors in a resume or cover letter can be the difference between a job or not"" sets up a cautionary statement about resume quality.\n\nFinal token ""can"" ends a relative clause (""small errors in a resume or cover letter that small errors can""), requiring a predicate — likely ""ruin their chances"" or ""be detrimental to a job seeker"" or ""eliminate a resume from being considered."" or ""cause a negative impression when they are rejected"" or ""stop their application from being accepted."""
49,0.0022746199,0.9988628,",",236764,342,512,70448.27,True,"88 Reading: Global Business Ethics\nGlobal Business Ethics\nThe field of ethics is a branch of philosophy that explores the nature of virtue and morality, addressing questions about “right” and “wrong” ","Academic/reference work format: encyclopedic survey of business ethics, systematically presenting definitions and principles of ethics in formal prose.\n\nThe sentence ""Ethical behavior is the result of many social,"" signals a list of influences shaping moral values — personal, cultural, or societal conditioning that determines ethical frameworks.\n\nFinal token ""social,"" ends a list opener (""result of many social,"") requiring parallel noun categories — likely ""cultural, and religious"" or ""personal experiences"" or ""legal and cultural influences"" — or ""economic and educational"" to complete the enumeration of the moral development context. The phrase ""are shaped by many social,"" demands a noun phrase listing formative influences."
50,0.0022826048,0.99885845, of,529,101,512,94717.85,True,"Cancer is one of the leading causes of death globally and affects a large number of people. Cancer treatment has progressed from traditional approaches, such as surgical resection, radiotherapy, and c","Academic/medical structure: formal definition of cancer immunotherapy, establishing an overview of immune checkpoint blockade in China.\n\nThe sentence ""Cancer immunotherapy employs a variety of"" signals a broad elaboration on the therapeutic mechanisms or approaches used in immunotherapy, framing the field's complexity.\n\nFinal token ""variety of"" opens a noun phrase (""employs a variety of...""), requiring a noun or noun phrase — likely ""methods/strategies to modulate immune responses"" or ""targeting the immune system"" or ""approaches including..."" or ""ways to harness the immune system."" or ""therapeutic modalities to achieve this, leveraging..."" describing the mechanisms or categories of immunotherapy."
51,0.0022841492,0.99885803,ese,3806,370,512,49733.34,True,"1 Introduction {#s1}\nIn the last few decades, conventional histology has benefited from the expansion of light microscopy (Wilt et al., [@B76]; Ghaznavi et al., [@B27]; Milligan et al., [@B46]), in co","Scientific paper structure: abstract/citation format with structured neuroscience content, listing brain regions and behavioral findings for a drug study.\n\nThe phrase ""Mese"" signals a citation reference to the paper ""Mese et al."" — a publication title or reference to the hippocampus/dopamine model is expected.\n\nFinal token ""Mese"" is a partial citation name (""Mese...""), immediately requiring a publication title or author list — likely ""r et al."" or ""n et al. in the Neuropharmacology"" or ""1. GABAergic..."" or ""et al."" or ""this paper"" — a specific reference to the model's behavioral findings."
52,0.0022902747,0.9988545, the,506,295,512,94342.9,True,"Macrophages: development, polarization and subsets {#Sec2}\nMacrophages are the major effector cells of the innate immune system that participate in the potent effector mechanism of the adaptive immune","Scientific review article structure: structured overview of macrophage polarization, with formal academic tone and organized sections on immune cell functions.\n\nThe sentence ""macrophage polarization depends on the type of the macrophage, depending on the"" signals a classification of macrophage phenotypes, establishing a functional distinction between M1/M2/regulatory macrophages.\n\nFinal token ""the"" opens a noun phrase (""depending on the...""), requiring a specific contextual factor — likely ""stimuli/environment"" or ""tissue context"" — or ""their surrounding signals/environment"" or ""disease condition."" or ""triggered by the stimuli"" or ""specific microenvironment or signals they receive."" to describe the immunological context."
53,0.0023010105,0.99884975, protect,3856,467,512,85085.1,True,Education Standards\nGraphic Organizer\nAre Child Actors Exploited By the Film and TV Industry?\nOverview\nConsider are the pros and cons of children performing for TV and in other competitive performing ,"Educational article structure: informational document about child labor laws, systematically presenting history and legal issues in a school report format.\n\nThe sentence ""Laws were created to protect"" is building a concluding statement about child labor laws, explaining the historical movement to legally protect children from dangerous work.\n\nFinal token ""protect"" ends a clause (""laws were created to protect...there were laws to protect""), requiring a noun phrase — most likely ""children from working"" or ""children from these jobs"" or ""the labor of children, but some laws were created to address this"" or ""children from working, especially young children"" — a specific legal category or example."
54,0.0023243234,0.99883807, to,531,379,512,93188.414,True,"Matérn Gaussian Processes on Graphs\n\n  \n\n  \n\nViacheslav Borovitskiy$*1,5$ Peter Mostowsky$1$ Iskander Azangulov$*1$ Marc\nPeter Deisenroth$3$ Alexander Terenin$*2$ Nicolas Durrande$4$\n\n$1$St. Petersbur","Academic ML paper structure: formal technical exposition establishing a methodological overview, framing Gaussian Process regression as the core topic.\n\nThe sentence ""the goal of the GP is to seek to model the complex function one seeks to"" sets up a conceptual definition of the Gaussian process, emphasizing its role as a surrogate model for unknown functions.\n\nFinal token ""to"" ends a relative clause (""function one seeks to""), requiring a verb phrase — most likely ""model"" or ""approximate,"" completing the goal statement about the GP's learning task. Or ""learn/represent"" or ""estimate."" — the phrase ""the class of functions one seeks to"" signals a Bayesian inference framing."
55,0.0023251239,0.9988378,",",236764,453,151,103989.05,True,Media Literacy for Lower Elementary\nOverview\nMedia literacy lesson for lower elementary students to identify persuasive media!\nMedia Literacy Lesson!\n- Identifying persuasive media\n1. Watch the compil,"Educational lesson plan format: informational poster defining advertising, with structured teaching points about persuasive/media literacy.\n\nThe sentence ""Ads use bright colors, loud sounds, and simple words"" establishes a list of advertising techniques used to persuade children, implying specific examples of persuasive strategies.\n\nFinal token ""colors,"" ends a list of persuasive technique examples (""uses bright colors, loud sounds,"") — immediately requires parallel noun phrases like ""celebrity endorsements"" or ""fun characters"" or ""happy music/voices"" or ""characters saying the product is good"" or ""special offers/rewards"" — naming specific child-targeted persuasive elements used in commercials or voiceovers."
56,0.0023304587,0.99883485,paced,53759,448,512,89526.086,True," Hello everyone and welcome to the 2.30 to 3.00 p.m. early session of the 2023 Open Simulator Community Conference. You know in this session we are pleased to introduce the presentation, Leveraging 3D","Professional learning/training context frames a practical HRD argument, with a specific example of blended learning challenges for compliance training.\n\nThe sentence ""might include instructor-led or self-paced"" is building a contrast about the outdated training modality — traditional LMS delivery versus immersive, interactive learning.\n\nFinal token ""self-paced"" ends a list of training delivery types (""instructor-led or self-paced""), requiring a noun phrase completion — likely ""online modules"" or ""courses"" — then likely ""content"" or ""eLearning materials"" or ""online learning."" or ""videos."" or ""modules that are often asynchronous"" referencing the LMS or compliance system."
57,0.002331855,0.9988343, find,1586,177,512,83461.55,True,"10.3 The Poverty Line and Food Costs\nElizabeth B. Pearce\nHow is poverty defined? While there are multiple measures, a common and shared one is the poverty threshold, also known as the poverty line. Wh","Informational article structure: educational explainer format signals a summary or overview of poverty measurement, establishing context for a policy/legal case.\n\nThe sentence ""Researchers needed to find"" sets up a problem statement about defining poverty, specifically the challenge of establishing a standardized measure for the poverty line.\n\nFinal token ""find"" ends an incomplete clause (""needed to find...the policymakers needed to find""), requiring a noun phrase — likely ""a way to measure poverty"" or ""a definition/metric"" or ""a reliable indicator"" or ""a way to define poverty."" or ""a measurable standard for identifying poverty"" — the historical context of the official poverty threshold."
58,0.0023394194,0.9988306, horrific,83214,249,512,83401.99,True,"Introduction to Health and Medicine\nAccording to the World Health Organization and ABC Health News, on March 19, 2014 a ""mystery"" hemorrhagic fever outbreak occurred in Liberia and Sierra Leone. This ","Educational/medical writing genre: instructional document addressing a public health crisis, with formal tone and argumentative structure toward a policy or ethical discussion.\n\nThe sentence ""It is truly horrific to witness this horrific"" signals a concluding statement summarizing the Ebola crisis, urging reflection on the medical emergency and the ethical responsibility of the disease.\n\nFinal token ""horrific"" ends a noun phrase (""response to this horrific""), requiring a noun phrase — likely ""disease"" or ""epidemic"" — then a clause about the Ebola crisis's devastation or a statement like ""situation"" or ""disease outbreak"" or ""event that is causing death and suffering"" framing the medical tragedy."
59,0.0023496223,0.9988251, or,653,461,117,76644.055,True,"Introduction\nPlants have evolved different reproductive strategies for the continuation of their species. Some plants reproduce sexually, and others asexually, in contrast to animal species, which rel","Educational/scientific writing structure: formal definition of pollination, with informational prose explaining plant reproduction in botanical context.\n\nThe sentence ""These are often the showiest or"" signals a statement about floral traits or structures, establishing a general claim about plant diversity or the role flowers play in attracting pollinators.\n\nFinal token ""or"" opens a coordinating conjunction mid-clause (""are often the showiest or...""), requiring a parallel adjective or noun phrase — likely ""most noticeable part of the plant"" or ""most fragrant"" or ""most attractive feature of the reproductive structures"" or ""most visually distinct"" — a descriptive phrase about flowers or specialized structures associated with pollination rewards."
60,0.0023707775,0.99881464,",",236764,458,512,78821.67,True,"Place:East Carnegie, Allegheny, Pennsylvania, United States\n\nWatchers\n\n\nNameEast Carnegie\nTypeBorough\nLocated inAllegheny, Pennsylvania, United States\n\n\nthe text in this section is copied from an arti","Encyclopedic/Wikipedia article format with structured informational prose, continuing to describe a neighborhood in a city.\n\nThe sentence ""Many residents have lived in the neighborhood for generations,"" introduces a cultural observation about the neighborhood's long-resident population, suggesting a sense of community continuity or tradition.\n\nFinal token ""generations,"" ends a clause (""Many residents have lived in the neighborhood for many generations,"") — strongly expects a continuation like ""creating a strong sense of community"" or ""and this has resulted in..."" or ""with some families having..."" or ""making the neighborhood feel traditional."" or ""although this contributes to a sense of pride"" referencing the older demographic."
61,0.002370957,0.99881476, still,2036,190,512,92723.08,True,"_Common Sense_ of July 30, 1737, it is useless to inquire further into\nits authorship. And it remains only to refer the reader to the _Gents.\nMag._, vol. vii. p. 438, for the article above quoted; and","English Dictionary or Gazetteer form: formal ecclesiastical commentary style, with didactic moral observations on a superstition or belief in the British peasantry.\n\nThe sentence ""The superstition still"" signals a concluding assertion about the lingering belief, implying a remnant or surviving instance of the superstition in the present day.\n\nFinal token ""still"" opens a predicate clause (""The superstition still...This belief still""), requiring a verb phrase — likely ""exists among the people"" or ""persists in some districts,"" or ""is occasionally heard of in the rural districts"" or ""remains in the practice of the peasantry."" or ""exists in a modified form among certain persons."""
62,0.0023837192,0.9988081, gold,5122,505,247,72660.836,True,"Quick Mead\nBy: Anonymous\nPublished: Saturday, February 13, 2010 - 7:21am\n\nIngredients\n\n\n\n\n3 gals Water\n5 pounds Honey\ncup Jasmine tea\nteaspoon Ground ginger\n2 teaspoons Cinnamon\nteaspoon Ground allspi","Homebrewing recipe description format: instructional listing of mead ingredients and process, with descriptive wine/mead terminology throughout.\n\nThe sentence ""liquid is honey colored, light gold"" is a sensory description of the finished mead, completing a description of appearance and flavor characteristics.\n\nFinal token ""gold"" ends a color/appearance descriptor phrase (""light golden...amber to light gold""), immediately expecting a noun phrase like ""color"" or ""in appearance"" or ""color with slight haze"" or ""in the beer."" or ""in color."" — a noun completing the description of the mead's visual appearance or the finished product."
63,0.0023922957,0.99880403, are,659,424,512,98706.37,True,# Task-specific Optimization of Virtual Channel Linear Prediction-based Speech\nDereverberation Front-End for Far-Field Speaker Verification\n\nJoon-Young Yang and Joon-Hyuk Chang\n\n###### Abstract\n\nDevel,"Academic paper structure: formal technical paper defining speaker verification system, with a structured definition of speaker recognition in Chinese context.\n\nThe sentence ""the task is to determine whether two speech samples are"" sets up a standard classification/verification framework, establishing the core goal of voice identity matching.\n\nFinal token ""are"" opens a relative clause (""whether two utterances are""), requiring a predicate — most likely ""from the same speaker"" or ""spoken by the same person"" or ""attributed to the same speaker."" or ""from the same speaker or not"" — a standard speech recognition phrasing. Or ""by the same person"" or ""recorded by the same speaker."""
64,0.0023954746,0.9988023, current,1873,400,512,88101.48,True,"Introduction to Health and Medicine\nAccording to the World Health Organization and ABC Health News, on March 19, 2014 a ""mystery"" hemorrhagic fever outbreak occurred in Liberia and Sierra Leone. This ","Policy/medical document structure: informational prose outlining a public health crisis, building toward practical guidance on Ebola virus containment.\n\nThe sentence ""the goal is to determine if current treatment protocols can manage current"" sets up a concluding statement about the medical response system, addressing the threat of Ebola spreading in the US.\n\nFinal token ""current"" ends a noun phrase (""manage current...to treat any current""), requiring a noun phrase — most likely ""cases"" or ""infected individuals"" — completing the clause about identifying and containing the disease. Or ""cases of Ebola"" or ""suspected infections"" or ""Ebola victims"" to ensure the threat."
65,0.002398236,0.9988007, Parker,30150,479,118,61678.76,True,Remington model 870\nDevelopment\nDesign details\nVariants\n * Express – Matte blue/black bead-blasted\n * Marine – Nickel plated with synthetic stocks.\n * Mark 1 – adopted by the United States Marine Corp,"Product listing format: structured gun/firearm description with bullet points listing components and specifications for a shotgun.\n\nThe phrase ""Finish: Parker"" is a list of gun finish options, with ""Blue and Parker"" naming specific shotgun finishes — implying a catalog of firearm accessories or barrel finishes for the Remington 870.\n\nFinal token ""Parker"" is part of a finish descriptor (""Parkerized or Parker...""), immediately requiring a noun phrase like ""green finish"" or ""Parkerized"" to complete the gun description, likely ""green"" or ""by the Remington Arms Company"" or ""polished blue finish"" or ""model number..."" for the shotgun's barrel."
66,0.0023998627,0.9988001, as,618,335,512,81171.25,True,"**1. Introduction**\n\nWe are living in a world of many challenges such as climate changes, polluted environment, resource depletion, and increasing demand for fuel. The use of oil reserves to fulfill o","Academic/technical article structure: formal definition of lignocellulosic biomass, with structured overview of biochemical conversion in India.\n\nThe sentence ""Lignocellulosic biomass is defined as the lignocellulosic material, which is defined as"" signals a standard scientific definition of lignocellulosic biomass, establishing the category of plant material.\n\nFinal token ""lignocellulosic material, which is defined as"" opens a definition clause (""referred to as lignocellulosic material, which is defined as""), requiring a noun phrase like ""the plant biomass composed of cellulose, hemicellulose, and lignin"" or ""a waste product of woody plants"" or ""the material comprising..."""
67,0.0024035743,0.99879867, which,837,107,512,91381.484,True,"White clover (*Trifolium repens* L.) is a common perennial legume plant, which is often used in temperate regions for greening and soil conservation because of its strong expansion ability and fast re","Academic Chinese plant physiology paper structure: abstract format with formal scientific content about oxidative stress and plant biochemical mechanisms in Xinjiang.\n\nThe sentence ""excessive ROS produced by oxidative stress, which leads to the accumulation of reactive oxygen species (ROS), which"" signals a consequence statement about oxidative damage or stress response in plant cells.\n\nFinal token ""which"" opens a relative clause (""excessive ROS produced, which""), requiring a predicate — likely ""can cause damage to cellular components"" or ""leads to oxidative injury"" or ""are harmful to plant cells if not regulated"" or ""can cause abnormal metabolism."" or ""results in the damage of plant cells"" when exceeding the threshold."
68,0.0024046302,0.99879795, were,964,315,512,100290.25,True,had made less than his share. The weak spot of these pools was their\nabsolute lack of power of coercion and that no member had faith in the\nothers.” Often members took advantage of technicalities to v,"Historical legal treatise on American agricultural corporations, systematically presenting the doctrine of pooling profits in the mining company case.\n\nThe sentence ""All earnings...were formerly individual profits, but all earnings were"" sets up a policy statement explaining the centralized pooling system — the unified management of all cooperative mines.\n\nFinal token ""were"" opens a passive predicate clause (""all earnings...were...""), requiring a verb phrase — most likely ""pooled in a single fund"" or ""directed to the corporation"" or ""combined into the same account,"" or ""placed under the control of the corporation"" — describing the pooling arrangement for the unified profits of the cooperative farm holdings."
69,0.002406516,0.99879706, introduce,12986,83,512,85727.16,True,"Lesson Plan: How to Write a Cover Letter\nOverview\nIncludes three activities, samples, and examples.\nHow to Write a Cover Letter\nType of activity:\nInteractive Discussion\nAttending:\n- Instructor(s)\n- Jo","Classroom/training agenda format: instructional document listing course expectations, establishing a lesson plan description for adult ESL/professional development participants.\n\nThe phrase ""Have attendees introduce"" signals a participant onboarding instruction, setting up a brief overview of the workshop or class session.\n\nFinal token ""introduce"" opens a verb phrase (""have attendees introduce...""), requiring a direct object — most likely ""themselves"" or ""their name/topic"" or ""themselves to the group"" or ""their neighbor."" or "" themselves and briefly share why they are attending."" or "" themselves to the class, stating their name and a quick overview."""
70,0.0024065594,0.9987965, the,506,259,512,73160.21,True,"Burnout is classified as an occupational phenomenon by the World Health Organization \[[@CR1]\]. It is defined as *""a syndrome conceptualized as resulting from chronic workplace stress that has not be","Academic/scientific paper structure: formal Dutch research context, introducing a structured overview of burnout and work-related stress in European healthcare.\n\nThe sentence ""burnout is especially prevalent in the"" signals a contextual framing statement, likely identifying specific occupational groups or sectors where burnout is most common in the COVID-19 context.\n\nFinal token ""the"" opens a noun phrase (""is prevalent in the...especially in the""), requiring a specific noun category — likely ""healthcare sector"" or ""following professions"" or ""times of crisis"" or ""healthcare and social care workforce"" or ""work of essential workers"" — a specific demographic or contextual descriptor about the pandemic-related burnout context."
71,0.002410823,0.99879456, is,563,16,512,79755.24,True,"1. Introduction {#S1}\nMetabolic syndrome (MetS) is considered as a complex, intertwined multiple risk factors that directly increase the prevalence of metabolic diseases, such as atherosclerotic cardi","Academic/medical writing structure signals a formal definition or overview of metabolic syndrome, establishing a structured paper format with background information.\n\nThe phrase ""Metabolic syndrome is"" introduces a definition or classification statement, implying a formal epidemiological or clinical description of metabolic syndrome, likely referencing the clustering of cardiovascular risk factors.\n\nFinal token ""is"" opens a definitional predicate (""metabolic syndrome is""), requiring a noun phrase — likely ""a growing health condition"" or ""a cluster of chronic diseases"" or ""a term used to describe..."" or ""a cluster of metabolic abnormalities characterized by..."" or ""a frequently encountered condition associated with..."" — a formal medical definition or a noun phrase describing the syndrome."
72,0.002422066,0.9987889,cd,2692,250,512,65093.52,True,"[Federal Register Volume 87, Number 34 (Friday, February 18, 2022)]\n[Notices]\n[Pages 9345-9346]\n[FR Doc No: 2022-03581]\n\n\n=======================================================================\n------","Regulatory document structure: EPA guidance format with structured sections, following standard environmental compliance language for the Clean Air Act.\n\nThe phrase ""the rule is available at https://cd"" signals a standard EPA document citation, referencing the NEPA/environmental review database for the rule.\n\nFinal token ""cd"" is part of a URL citation (""https://cd""), immediately requiring a web address completion — likely ""cdx.epa.gov"" or ""cdx.epa.gov/..."" or ""a searchable database"" or ""1. The rule is located at..."" — a specific EPA regulatory portal link for the CAA/NEPA document."
73,0.0024221146,0.99878895, more,919,142,512,91033.6,True,Your Healthcare 7 0 7 0 \n			 Data Quality: The Health and Social Care Information Centre seeks to minimise inaccuracies and the effect of missing and invalid data but responsibility for data accuracy ,"Official UK government statistical document describing workforce data, with formal policy language explaining the EDS dataset and its improvements.\n\nThe sentence ""This makes the estimate a more"" sets up a justification for the revised headcount figure, implying a quality improvement or accuracy improvement over the existing NHS workforce count.\n\nFinal token ""more"" ends a comparative adjective phrase (""making the estimate a...making it a more""), requiring a noun phrase like ""accurate measure"" or ""representative sample"" — likely ""precise figure"" or ""reliable measure of the true workforce"" or ""accurate dataset by removing duplicates/overlaps."" or ""inclusive definition of the workforce."" reflecting the methodology change."
74,0.0024230827,0.99878865, major,3262,38,512,92027.89,True,"In the past few years, timber has been the main material for many industries such as the manufacturing of paper, furniture, and packaging boxes, but the increasing need for timbers has become a major ","Article structure: informational/academic tone with persuasive writing style, introducing a topic about wood furniture and Malaysian wood industry.\n\nThe sentence ""Overexploitation of forest resources has become a major"" signals a problem statement or conclusion about deforestation, linking wood scarcity to the environmental issue of timber consumption.\n\nFinal token ""major"" ends a noun phrase (""has become a major...""), requiring a noun phrase like ""concern"" or ""problem for the environment"" — likely ""issue for global forest depletion"" or ""cause of deforestation"" or ""negative aspect of the wood supply chain."" or ""concern for the world."" — a consequence statement about the unsustainable demand."
75,0.0024307158,0.9987848, also,992,62,512,86437.4,True,Gut microbiota refers to a complex community of all types of microorganisms residing in the gastrointestinal tract in humans and other organisms in a mutualistic relationship. Although the majority of,"Academic/medical article structure: informative tone with defined terminology, presenting a detailed overview of gut microbiota in Indian context.\n\nThe sentence ""Various bacterial species like Lactobacillus and Bacteroides are also present in the gut microbiome, and other microorganisms are also"" sets up a concluding statement about the diverse microbial community composition.\n\nFinal token ""also"" ends a predicate clause (""are also...bacteria and other microorganisms are also""), requiring a verb phrase — likely ""included"" or ""found there"" or ""part of the gut microbiota"" or ""present in them."" or ""considered integral members of the microbial ecosystem."" or ""found to contribute to the gut flora."" completing the enumeration."
76,0.0024331259,0.99878377, becoming,10425,374,512,94260.03,True,"Treatment. —The secret of success in the treatment of the tobacco habit, is in relieving the system entirely from the influence of the drug as quickly as possible. This is best done after the patient ","Medical dictionary work systematically presents a treatise on nervous disorders, with formal Victorian English and didactic exposition of hypnotic treatment.\n\nThe sentence ""Neurasthenics are becoming hysterical patients, and the class of neurasthenics is becoming"" sets up a concluding statement about the increasing prevalence or alarming condition of the English nervous class.\n\nFinal token ""becoming"" opens a predicate clause (""neurasthenics are becoming...""), requiring a noun phrase — likely ""quite common in Europe"" or ""a serious menace"" or ""more numerous in England,"" or ""a recognized class of sufferers"" or ""quite common."" — a statement about the growing prevalence of the condition as a new category of habitual drunkenness."
77,0.0024367871,0.99878186, coordinating,64451,400,512,86185.3,True,"DIFFERENCES IN KNOWLEDGE, PREPAREDNESS, PERCEIVED RISK, AND PREVENTIVE BEHAVIOR IN IMPLEMENTING HEALTH PROTOCOLS BETWEEN POST INFECTED AND NEVER INFECTED WITH COVID-19 IN POLDA ACEH\n\nThis study aims t","Academic/institutional article structure: Indonesian government health communication format, with formal Indonesian language translation of COVID-19 policy information.\n\nThe sentence ""The Task Force is coordinating the handling of the Covid-19 pandemic, by coordinating"" signals a standard policy description about the Indonesian National COVID-19 Handling Task Force.\n\nFinal token ""coordinating"" ends a clause (""is coordinating...as the coordinator is coordinating""), requiring a noun phrase — likely ""various efforts to prevent the spread of COVID-19"" or ""the implementation of the national guidelines"" or ""with various stakeholders to form a policy of handling the pandemic"" or ""all policies related to the pandemic."""
78,0.0024391557,0.9987804, visualized,88308,193,512,89660.93,True,Automated monitoring in cutting up slaughtered animals\n\nABSTRACT\n\nMethod and system for the automatic monitoring of the process for the industrial cutting up and deboning of slaughtered animal bodies ,"Technical German/engineering document structure: formal description of a process control system, with abstract summarizing a German patent on torque monitoring.\n\nThe sentence ""The result is visualized"" signals a concluding statement about the classification result, establishing the output/function of the control system for the operator.\n\nFinal token ""visualized"" opens a passive construction (""is visualized""), requiring a predicate clause — likely ""for the user"" or ""in a suitable manner"" or ""on a display or stored in a control system."" or ""for the operator, allowing evaluation of the process state."" or ""in the context of feedback or displayed to the user as a comparison value."""
